id,timestamp,ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MONITOR_CATALYST_B1,MONITOR_O2_B1S1,MONITOR_VVT_B1,O2_B1S1,O2_B1S2,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,WARMUPS_SINCE_DTC_CLEAR
70,2025-04-22 14:45:42,72.94117647058823 percent,33.72549019607843 percent,16.862745098039216 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.688 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,54.509803921568626 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],29 kilopascal,54 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.24 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,806.0 revolutions_per_minute,733.0 second,3.125 percent,6.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68866b0>,8.627450980392156 percent,18.823529411764707 percent,22.352941176470587 percent,-3.0 degree,0.0 count
71,2025-04-22 14:45:49,67.84313725490196 percent,52.15686274509804 percent,26.274509803921568 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.735 volt,92 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,99.6078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,55 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.895 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,1323.5 revolutions_per_minute,740.0 second,0.0 percent,25.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,6.5 degree,0.0 count
72,2025-04-22 14:45:56,36.470588235294116 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.381 volt,92 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,83.52941176470588 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],83 kilopascal,56 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.63 volt,0.78 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,11.764705882352942 percent,989.0 revolutions_per_minute,747.0 second,3.90625 percent,21.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,20.784313725490197 percent,22.352941176470587 percent,19.607843137254903 percent,-7.0 degree,0.0 count
73,2025-04-22 14:46:03,36.86274509803921 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,50.98039215686274 percent,4.705882352941177 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,56 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.3 volt,0.76 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,78.03921568627452 percent,1148.0 revolutions_per_minute,754.0 second,6.25 percent,24.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886610>,11.372549019607844 percent,19.215686274509803 percent,18.823529411764707 percent,0.0 degree,0.0 count
74,2025-04-22 14:46:10,36.470588235294116 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),12.957 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,92.15686274509804 percent,16.862745098039216 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,56 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.73 volt,0.75 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,1085.5 revolutions_per_minute,761.0 second,1.5625 percent,21.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886610>,10.980392156862745 percent,18.431372549019606 percent,18.431372549019606 percent,5.0 degree,0.0 count
75,2025-04-22 14:46:17,32.15686274509804 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.688 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,12.8 volt,44.31372549019608 percent,3.5294117647058822 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],85 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.09 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,1168.0 revolutions_per_minute,768.0 second,4.6875 percent,16.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6846bd0>,10.980392156862745 percent,18.431372549019606 percent,18.431372549019606 percent,16.5 degree,0.0 count
76,2025-04-22 14:46:24,60.78431372549019 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.664 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,39.6078431372549 percent,2.7450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],67 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.795 volt,0.75 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,72.94117647058823 percent,891.5 revolutions_per_minute,775.0 second,6.25 percent,14.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,100.0 percent,87.84313725490196 percent,87.84313725490196 percent,-1.5 degree,0.0 count
77,2025-04-22 14:46:31,76.07843137254902 percent,47.450980392156865 percent,25.098039215686274 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.758000000000001 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,99.6078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],57 kilopascal,58 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.8 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,17.254901960784313 percent,1636.0 revolutions_per_minute,782.0 second,5.46875 percent,35.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886610>,74.50980392156863 percent,81.56862745098039 percent,81.17647058823529 percent,2.0 degree,0.0 count
78,2025-04-22 14:46:38,77.25490196078431 percent,58.431372549019606 percent,29.41176470588235 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.664 volt,92 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,99.6078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,58 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.715 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,56.07843137254902 percent,1766.5 revolutions_per_minute,789.0 second,6.25 percent,50.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e350>,99.6078431372549 percent,84.70588235294117 percent,84.31372549019608 percent,3.5 degree,0.0 count
79,2025-04-22 14:46:45,15.294117647058822 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.735 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,20.0 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],26 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.1 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.450980392156863 percent,912.0 revolutions_per_minute,796.0 second,4.6875 percent,19.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68cd530>,9.803921568627452 percent,17.647058823529413 percent,17.647058823529413 percent,0.0 degree,0.0 count
80,2025-04-22 14:46:52,29.80392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,41.1764705882353 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],53 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.09 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,12.549019607843137 percent,1125.0 revolutions_per_minute,803.0 second,5.46875 percent,15.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eacd0>,11.764705882352942 percent,18.431372549019606 percent,18.823529411764707 percent,6.5 degree,0.0 count
81,2025-04-22 14:46:59,33.333333333333336 percent,32.549019607843135 percent,17.254901960784313 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.805 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,41.1764705882353 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],51 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.615 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,12.941176470588236 percent,705.0 revolutions_per_minute,810.0 second,3.90625 percent,5.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68862f0>,13.72549019607843 percent,20.784313725490197 percent,24.705882352941178 percent,-4.0 degree,0.0 count
82,2025-04-22 14:47:06,70.98039215686275 percent,44.705882352941174 percent,22.352941176470587 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.711 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,99.6078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],36 kilopascal,57 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.855 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,40.3921568627451 percent,1240.5 revolutions_per_minute,817.0 second,7.8125 percent,27.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,98.43137254901961 percent,86.66666666666667 percent,87.45098039215686 percent,-1.0 degree,0.0 count
83,2025-04-22 14:47:13,76.07843137254902 percent,51.76470588235294 percent,8.627450980392156 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.711 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,29.80392156862745 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],45 kilopascal,58 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.05 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,1227.5 revolutions_per_minute,824.0 second,3.90625 percent,33.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,2.0 degree,0.0 count
84,2025-04-22 14:47:20,37.64705882352941 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.099 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,3.9215686274509802 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],45 kilopascal,58 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.135 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,682.5 revolutions_per_minute,831.0 second,3.125 percent,7.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ea130>,17.254901960784313 percent,20.392156862745097 percent,24.705882352941178 percent,-3.0 degree,0.0 count
85,2025-04-22 14:47:27,58.431372549019606 percent,34.90196078431372 percent,17.254901960784313 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,45.490196078431374 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],51 kilopascal,58 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.67 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,495.5 revolutions_per_minute,838.0 second,6.25 percent,7.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886290>,21.176470588235293 percent,38.03921568627451 percent,37.64705882352941 percent,-1.0 degree,0.0 count
86,2025-04-22 14:47:34,49.80392156862745 percent,26.666666666666668 percent,10.588235294117647 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.664 volt,93 degree_Celsius,4.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,45.09803921568628 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,59 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.085 volt,0.73 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,848.5 revolutions_per_minute,845.0 second,7.03125 percent,4.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e710>,11.372549019607844 percent,20.392156862745097 percent,21.568627450980394 percent,0.5 degree,0.0 count
87,2025-04-22 14:47:41,67.05882352941177 percent,35.68627450980392 percent,16.07843137254902 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.688 volt,93 degree_Celsius,5.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,79.2156862745098 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],87 kilopascal,59 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.865 volt,0.775 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,1263.0 revolutions_per_minute,852.0 second,4.6875 percent,21.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68cd530>,12.156862745098039 percent,20.0 percent,22.352941176470587 percent,-1.0 degree,0.0 count
